32660
11905
41250
48170
41815
14300
29995
64800
32455
43895
28495
22350
27450
22010
18715
37000
11155
25193
28495
23895
90520
44535
15030
26545
27020
32280
24885
32350
27200
29995
50470
74320
13580
35515
69190
36100
49690
16530
76870
33540
63120
32415
31545
14840
27905
54995
26000
52975
30245
13670
